timestamp,trigger_code,event_label,trial_info
1774045310.080317020,phase2_blank1_offset,phase2_blank1_offset,trial=12
1774045310.081238031,phase2_reddot_onset,phase2_reddot_onset,trial=12
1774045313.091809034,phase2_reddot_offset,phase2_reddot_offset,trial=12
1774045313.093238115,phase2_context2_onset,phase2_context2_onset,trial=12
1774045314.114281893,phase2_context2_offset,phase2_context2_offset,trial=12
1774045314.115385056,phase2_shape2_onset,phase2_shape2_onset,trial=12
1774045315.122953892,phase2_shape2_offset,phase2_shape2_offset,trial=12
1774045315.123919010,phase2_blank2_onset,phase2_blank2_onset,trial=12
1774045316.131493807,phase2_blank2_offset,phase2_blank2_offset,trial=12
1774045316.132572889,phase2_reddot2_onset,phase2_reddot2_onset,trial=12
1774045319.140215158,phase2_reddot2_offset,phase2_reddot2_offset,trial=12
1774045319.159470081,phase2_question_onset,phase2_question_onset,trial=12
1774045320.494729996,phase2_response,phase2_response,trial=12 response=CINEMA
1774045320.495182037,phase2_question_offset,phase2_question_offset,trial=12
1774045320.495715141,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=12
1774045321.000266075,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=12
1774045321.200243950,phase2_break_onset,phase2_break_onset,after_trial=12
1774045327.935509920,phase2_break_enter,phase2_break_enter,
1774045327.935934067,phase2_break_offset,phase2_break_offset,
1774045327.987626076,phase2_fixation_onset,phase2_fixation_onset,trial=13
1774045328.493098021,phase2_fixation_offset,phase2_fixation_offset,trial=13
1774045328.598326921,phase2_context1_onset,phase2_context1_onset,trial=13
1774045329.603627920,phase2_context1_offset,phase2_context1_offset,trial=13
1774045329.604164124,phase2_shape_onset,phase2_shape_onset,trial=13
1774045330.620151997,phase2_shape_offset,phase2_shape_offset,trial=13
1774045330.621112108,phase2_blank1_onset,phase2_blank1_onset,trial=13
1774045331.630597830,phase2_blank1_offset,phase2_blank1_offset,trial=13
1774045331.631281853,phase2_reddot_onset,phase2_reddot_onset,trial=13
1774045334.641830921,phase2_reddot_offset,phase2_reddot_offset,trial=13
1774045334.643050909,phase2_context2_onset,phase2_context2_onset,trial=13
1774045335.677495003,phase2_context2_offset,phase2_context2_offset,trial=13
1774045335.678539038,phase2_shape2_onset,phase2_shape2_onset,trial=13
1774045336.687755108,phase2_shape2_offset,phase2_shape2_offset,trial=13
1774045336.688505173,phase2_blank2_onset,phase2_blank2_onset,trial=13
1774045337.698139906,phase2_blank2_offset,phase2_blank2_offset,trial=13
1774045337.699132919,phase2_reddot2_onset,phase2_reddot2_onset,trial=13
1774045340.707881927,phase2_reddot2_offset,phase2_reddot2_offset,trial=13
1774045340.725845098,phase2_question_onset,phase2_question_onset,trial=13
1774045341.547685862,phase2_response,phase2_response,trial=13 response=POND
1774045341.548686028,phase2_question_offset,phase2_question_offset,trial=13
1774045341.549397945,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=13
1774045342.053580046,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=13
1774045342.054512978,phase2_fixation_onset,phase2_fixation_onset,trial=14
1774045342.562016010,phase2_fixation_offset,phase2_fixation_offset,trial=14
1774045342.678720951,phase2_context1_onset,phase2_context1_onset,trial=14
1774045343.682864189,phase2_context1_offset,phase2_context1_offset,trial=14
1774045343.683403015,phase2_shape_onset,phase2_shape_onset,trial=14
1774045344.696434021,phase2_shape_offset,phase2_shape_offset,trial=14
1774045344.697338820,phase2_blank1_onset,phase2_blank1_onset,trial=14
1774045345.705124140,phase2_blank1_offset,phase2_blank1_offset,trial=14
1774045345.706197977,phase2_reddot_onset,phase2_reddot_onset,trial=14
1774045348.717216015,phase2_reddot_offset,phase2_reddot_offset,trial=14
1774045348.718171835,phase2_context2_onset,phase2_context2_onset,trial=14
1774045349.745227098,phase2_context2_offset,phase2_context2_offset,trial=14
1774045349.746293068,phase2_shape2_onset,phase2_shape2_onset,trial=14
1774045350.755630016,phase2_shape2_offset,phase2_shape2_offset,trial=14
