timestamp,trigger_code,event_label,trial_info
1777483467.600662947,phase2_reddot_offset,phase2_reddot_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483467.601449966,phase2_context2_onset,phase2_context2_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483468.642001867,phase2_context2_offset,phase2_context2_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483468.642513990,phase2_shape2_onset,phase2_shape2_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483469.653907061,phase2_shape2_offset,phase2_shape2_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483469.654190063,phase2_reddot2_onset,phase2_reddot2_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483471.662352800,phase2_reddot2_offset,phase2_reddot2_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483471.676907063,phase2_question_onset,phase2_question_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0 cat_a=KITCHEN cat_b=PETSHOP
1777483472.117259979,phase2_response,phase2_response,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0 response=PETSHOP
1777483472.117398024,phase2_question_offset,phase2_question_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483472.117751122,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
